id,period,actMin,actMax,actMean,actStddev,actNSamples,periodMin,periodMax,periodMean,period_stddev,periodNSamples,workloadMin,workloadMax,workloadMean,workload_stddev,workloadNSample,missedEvents,failedEvents
202,10000,0,0,0,0,8,10000,10000,10000,0,7,0,0,0,0,8,0,0
0,1000,0,0,0,0,85,1000,1000,1000,0,84,0,0,0,0,85,0,0
100,100,0,0,0,0,857,100,100,100,0,856,0,0,0,0,857,0,0
200,62,0,0,0,0,1382,62,62,62,0,1381,0,0,0,0,1382,1,0
202,10000,0,0,0,0,8,10000,10000,10000,0,7,0,0,0,0,8,0,0
0,1000,0,0,0,0,86,1000,1000,1000,0,85,0,0,0,0,86,0,0
100,100,0,0,0,0,867,100,100,100,0,866,0,0,0,0,867,0,0
200,62,0,0,0,0,1398,62,62,62,0,1397,0,0,0,0,1398,1,0
202,10000,0,0,0,0,8,10000,10000,10000,0,7,0,0,0,0,8,0,0
0,1000,0,0,0,0,87,1000,1000,1000,0,86,0,0,0,0,87,0,0
100,100,0,0,0,0,877,100,100,100,0,876,0,0,0,0,877,0,0
200,62,0,0,0,0,1414,62,62,62,0,1413,0,0,0,0,1414,1,0
202,10000,0,0,0,0,8,10000,10000,10000,0,7,0,0,0,0,8,0,0
0,1000,0,0,0,0,88,1000,1000,1000,0,87,0,0,0,0,88,0,0
100,100,0,0,0,0,887,100,100,100,0,886,0,0,0,0,887,0,0
200,62,0,0,0,0,1430,62,62,62,0,1429,0,0,0,0,1430,1,0
202,10000,0,0,0,0,8,10000,10000,10000,0,7,0,0,0,0,8,0,0
0,1000,0,0,0,0,89,1000,1000,1000,0,88,0,0,0,0,89,0,0
100,100,0,0,0,0,897,100,100,100,0,896,0,0,0,0,897,0,0
200,62,0,0,0,0,1447,62,62,62,0,1446,0,0,0,0,1447,1,0
202,10000,0,0,0,0,8,10000,10000,10000,0,7,0,0,0,0,8,0,0
0,1000,0,0,0,0,90,1000,1000,1000,0,89,0,0,0,0,90,0,0
100,100,0,0,0,0,907,100,100,100,0,906,0,0,0,0,907,0,0
200,62,0,0,0,0,1463,62,62,62,0,1462,0,0,0,0,1463,1,0
202,10000,0,0,0,0,9,10000,10000,10000,0,8,0,0,0,0,9,0,0
0,1000,0,0,0,0,91,1000,1000,1000,0,90,0,0,0,0,91,0,0
100,100,0,0,0,0,917,100,100,100,0,916,0,0,0,0,917,0,0
200,62,0,0,0,0,1479,62,62,62,0,1478,0,0,0,0,1479,1,0
202,10000,0,0,0,0,9,10000,10000,10000,0,8,0,0,0,0,9,0,0
0,1000,0,0,0,0,92,1000,1000,1000,0,91,0,0,0,0,92,0,0
100,100,0,0,0,0,927,100,100,100,0,926,0,0,0,0,927,0,0
200,62,0,0,0,0,1495,62,62,62,0,1494,0,0,0,0,1495,1,0
202,10000,0,0,0,0,9,10000,10000,10000,0,8,0,0,0,0,9,0,0
0,1000,0,0,0,0,93,1000,1000,1000,0,92,0,0,0,0,93,0,0
100,100,0,0,0,0,937,100,100,100,0,936,0,0,0,0,937,0,0
200,62,0,0,0,0,1511,62,62,62,0,1510,0,0,0,0,1511,1,0
202,10000,0,0,0,0,9,10000,10000,10000,0,8,0,0,0,0,9,0,0
0,1000,0,0,0,0,94,1000,1000,1000,0,93,0,0,0,0,94,0,0
100,100,0,0,0,0,947,100,100,100,0,946,0,0,0,0,947,0,0
200,62,0,0,0,0,1527,62,62,62,0,1526,0,0,0,0,1527,1,0
202,10000,0,0,0,0,9,10000,10000,10000,0,8,0,0,0,0,9,0,0
0,1000,0,0,0,0,95,1000,1000,1000,0,94,0,0,0,0,95,0,0
100,100,0,0,0,0,957,100,100,100,0,956,0,0,0,0,957,0,0
200,62,0,0,0,0,1543,62,62,62,0,1542,0,0,0,0,1543,1,0
202,10000,0,0,0,0,9,10000,10000,10000,0,8,0,0,0,0,9,0,0
0,1000,0,0,0,0,96,1000,1000,1000,0,95,0,0,0,0,96,0,0
100,100,0,0,0,0,967,100,100,100,0,966,0,0,0,0,967,0,0
200,62,0,0,0,0,1559,62,62,62,0,1558,0,0,0,0,1559,1,0
202,10000,0,0,0,0,9,10000,10000,10000,0,8,0,0,0,0,9,0,0
0,1000,0,0,0,0,97,1000,1000,1000,0,96,0,0,0,0,97,0,0
100,100,0,0,0,0,977,100,100,100,0,976,0,0,0,0,977,0,0
200,62,0,0,0,0,1576,62,62,62,0,1575,0,0,0,0,1576,1,0
202,10000,0,0,0,0,9,10000,10000,10000,0,8,0,0,0,0,9,0,0
0,1000,0,0,0,0,98,1000,1000,1000,0,97,0,0,0,0,98,0,0
100,100,0,0,0,0,987,100,100,100,0,986,0,0,0,0,987,0,0
200,62,0,0,0,0,1592,62,62,62,0,1591,0,0,0,0,1592,1,0
202,10000,0,0,0,0,9,10000,10000,10000,0,8,0,0,0,0,9,0,0
0,1000,0,0,0,0,99,1000,1000,1000,0,98,0,0,0,0,99,0,0
100,100,0,0,0,0,997,100,100,100,0,996,0,0,0,0,997,0,0
200,62,0,0,0,0,1608,62,62,62,0,1607,0,0,0,0,1608,1,0
202,10000,0,0,0,0,9,10000,10000,10000,0,8,0,0,0,0,9,0,0
0,1000,0,0,0,0,100,1000,1000,1000,0,99,0,0,0,0,100,0,0
100,100,0,0,0,0,1007,100,100,100,0,1006,0,0,0,0,1007,0,0
200,62,0,0,0,0,1624,62,62,62,0,1623,0,0,0,0,1624,1,0
202,10000,0,0,0,0,10,10000,10000,10000,0,9,0,0,0,0,10,0,0
0,1000,0,0,0,0,101,1000,1000,1000,0,100,0,0,0,0,101,0,0
100,100,0,0,0,0,1017,100,100,100,0,1016,0,0,0,0,1017,0,0
200,62,0,0,0,0,1640,62,62,62,0,1639,0,0,0,0,1640,1,0
202,10000,0,0,0,0,10,10000,10000,10000,0,9,0,0,0,0,10,0,0
0,1000,0,0,0,0,102,1000,1000,1000,0,101,0,0,0,0,102,0,0
100,100,0,0,0,0,1027,100,100,100,0,1026,0,0,0,0,1027,0,0
200,62,0,0,0,0,1656,62,62,62,0,1655,0,0,0,0,1656,1,0
202,10000,0,0,0,0,10,10000,10000,10000,0,9,0,0,0,0,10,0,0
0,1000,0,0,0,0,103,1000,1000,1000,0,102,0,0,0,0,103,0,0
100,100,0,0,0,0,1037,100,100,100,0,1036,0,0,0,0,1037,0,0
200,62,0,0,0,0,1672,62,62,62,0,1671,0,0,0,0,1672,1,0
202,10000,0,0,0,0,10,10000,10000,10000,0,9,0,0,0,0,10,0,0
0,1000,0,0,0,0,104,1000,1000,1000,0,103,0,0,0,0,104,0,0
100,100,0,0,0,0,1047,100,100,100,0,1046,0,0,0,0,1047,0,0
200,62,0,0,0,0,1688,62,62,62,0,1687,0,0,0,0,1688,1,0
202,10000,0,0,0,0,10,10000,10000,10000,0,9,0,0,0,0,10,0,0
0,1000,0,0,0,0,105,1000,1000,1000,0,104,0,0,0,0,105,0,0
100,100,0,0,0,0,1057,100,100,100,0,1056,0,0,0,0,1057,0,0
200,62,0,0,0,0,1705,62,62,62,0,1704,0,0,0,0,1705,1,0
202,10000,0,0,0,0,10,10000,10000,10000,0,9,0,0,0,0,10,0,0
0,1000,0,0,0,0,106,1000,1000,1000,0,105,0,0,0,0,106,0,0
100,100,0,0,0,0,1067,100,100,100,0,1066,0,0,0,0,1067,0,0
200,62,0,0,0,0,1721,62,62,62,0,1720,0,0,0,0,1721,1,0
202,10000,0,0,0,0,10,10000,10000,10000,0,9,0,0,0,0,10,0,0
0,1000,0,0,0,0,107,1000,1000,1000,0,106,0,0,0,0,107,0,0
100,100,0,0,0,0,1077,100,100,100,0,1076,0,0,0,0,1077,0,0
200,62,0,0,0,0,1737,62,62,62,0,1736,0,0,0,0,1737,1,0
202,10000,0,0,0,0,10,10000,10000,10000,0,9,0,0,0,0,10,0,0
0,1000,0,0,0,0,108,1000,1000,1000,0,107,0,0,0,0,108,0,0
100,100,0,0,0,0,1087,100,100,100,0,1086,0,0,0,0,1087,0,0
200,62,0,0,0,0,1753,62,62,62,0,1752,0,0,0,0,1753,1,0
202,10000,0,0,0,0,10,10000,10000,10000,0,9,0,0,0,0,10,0,0
0,1000,0,0,0,0,109,1000,1000,1000,0,108,0,0,0,0,109,0,0
100,100,0,0,0,0,1097,100,100,100,0,1096,0,0,0,0,1097,0,0
200,62,0,0,0,0,1769,62,62,62,0,1768,0,0,0,0,1769,1,0
202,10000,0,0,0,0,10,10000,10000,10000,0,9,0,0,0,0,10,0,0
0,1000,0,0,0,0,110,1000,1000,1000,0,109,0,0,0,0,110,0,0
100,100,0,0,0,0,1107,100,100,100,0,1106,0,0,0,0,1107,0,0
200,62,0,0,0,0,1785,62,62,62,0,1784,0,0,0,0,1785,1,0
202,10000,0,0,0,0,11,10000,10000,10000,0,10,0,0,0,0,11,0,0
0,1000,0,0,0,0,111,1000,1000,1000,0,110,0,0,0,0,111,0,0
100,100,0,0,0,0,1117,100,100,100,0,1116,0,0,0,0,1117,0,0
200,62,0,0,0,0,1801,62,62,62,0,1800,0,0,0,0,1801,1,0
202,10000,0,0,0,0,11,10000,10000,10000,0,10,0,0,0,0,11,0,0
0,1000,0,0,0,0,112,1000,1000,1000,0,111,0,0,0,0,112,0,0
100,100,0,0,0,0,1127,100,100,100,0,1126,0,0,0,0,1127,0,0
200,62,0,0,0,0,1817,62,62,62,0,1816,0,0,0,0,1817,1,0
202,10000,0,0,0,0,11,10000,10000,10000,0,10,0,0,0,0,11,0,0
0,1000,0,0,0,0,113,1000,1000,1000,0,112,0,0,0,0,113,0,0
100,100,0,0,0,0,1137,100,100,100,0,1136,0,0,0,0,1137,0,0
200,62,0,0,0,0,1834,62,62,62,0,1833,0,0,0,0,1834,1,0
202,10000,0,0,0,0,11,10000,10000,10000,0,10,0,0,0,0,11,0,0
0,1000,0,0,0,0,114,1000,1000,1000,0,113,0,0,0,0,114,0,0
100,100,0,0,0,0,1147,100,100,100,0,1146,0,0,0,0,1147,0,0
200,62,0,0,0,0,1850,62,62,62,0,1849,0,0,0,0,1850,1,0
202,10000,0,0,0,0,11,10000,10000,10000,0,10,0,0,0,0,11,0,0
0,1000,0,0,0,0,115,1000,1000,1000,0,114,0,0,0,0,115,0,0
100,100,0,0,0,0,1157,100,100,100,0,1156,0,0,0,0,1157,0,0
200,62,0,0,0,0,1866,62,62,62,0,1865,0,0,0,0,1866,1,0
202,10000,0,0,0,0,11,10000,10000,10000,0,10,0,0,0,0,11,0,0
0,1000,0,0,0,0,116,1000,1000,1000,0,115,0,0,0,0,116,0,0
100,100,0,0,0,0,1167,100,100,100,0,1166,0,0,0,0,1167,0,0
200,62,0,0,0,0,1882,62,62,62,0,1881,0,0,0,0,1882,1,0
202,10000,0,0,0,0,11,10000,10000,10000,0,10,0,0,0,0,11,0,0
0,1000,0,0,0,0,117,1000,1000,1000,0,116,0,0,0,0,117,0,0
100,100,0,0,0,0,1177,100,100,100,0,1176,0,0,0,0,1177,0,0
200,62,0,0,0,0,1898,62,62,62,0,1897,0,0,0,0,1898,1,0
202,10000,0,0,0,0,11,10000,10000,10000,0,10,0,0,0,0,11,0,0
0,1000,0,0,0,0,118,1000,1000,1000,0,117,0,0,0,0,118,0,0
100,100,0,0,0,0,1187,100,100,100,0,1186,0,0,0,0,1187,0,0
200,62,0,0,0,0,1914,62,62,62,0,1913,0,0,0,0,1914,1,0
202,10000,0,0,0,0,11,10000,10000,10000,0,10,0,0,0,0,11,0,0
0,1000,0,0,0,0,119,1000,1000,1000,0,118,0,0,0,0,119,0,0
100,100,0,0,0,0,1197,100,100,100,0,1196,0,0,0,0,1197,0,0
200,62,0,0,0,0,1930,62,62,62,0,1929,0,0,0,0,1930,1,0
202,10000,0,0,0,0,11,10000,10000,10000,0,10,0,0,0,0,11,0,0
0,1000,0,0,0,0,120,1000,1000,1000,0,119,0,0,0,0,120,0,0
100,100,0,0,0,0,1207,100,100,100,0,1206,0,0,0,0,1207,0,0
200,62,0,0,0,0,1947,62,62,62,0,1946,0,0,0,0,1947,1,0
202,10000,0,0,0,0,12,10000,10000,10000,0,11,0,0,0,0,12,0,0
0,1000,0,0,0,0,121,1000,1000,1000,0,120,0,0,0,0,121,0,0
100,100,0,0,0,0,1217,100,100,100,0,1216,0,0,0,0,1217,0,0
200,62,0,0,0,0,1963,62,62,62,0,1962,0,0,0,0,1963,1,0
202,10000,0,0,0,0,12,10000,10000,10000,0,11,0,0,0,0,12,0,0
0,1000,0,0,0,0,122,1000,1000,1000,0,121,0,0,0,0,122,0,0
100,100,0,0,0,0,1227,100,100,100,0,1226,0,0,0,0,1227,0,0
200,62,0,0,0,0,1979,62,62,62,0,1978,0,0,0,0,1979,1,0
202,10000,0,0,0,0,12,10000,10000,10000,0,11,0,0,0,0,12,0,0
0,1000,0,0,0,0,123,1000,1000,1000,0,122,0,0,0,0,123,0,0
100,100,0,0,0,0,1237,100,100,100,0,1236,0,0,0,0,1237,0,0
200,62,0,0,0,0,1995,62,62,62,0,1994,0,0,0,0,1995,1,0
202,10000,0,0,0,0,12,10000,10000,10000,0,11,0,0,0,0,12,0,0
0,1000,0,0,0,0,124,1000,1000,1000,0,123,0,0,0,0,124,0,0
100,100,0,0,0,0,1247,100,100,100,0,1246,0,0,0,0,1247,0,0
200,62,0,0,0,0,2011,62,62,62,0,2010,0,0,0,0,2011,1,0
202,10000,0,0,0,0,12,10000,10000,10000,0,11,0,0,0,0,12,0,0
0,1000,0,0,0,0,125,1000,1000,1000,0,124,0,0,0,0,125,0,0
100,100,0,0,0,0,1257,100,100,100,0,1256,0,0,0,0,1257,0,0
200,62,0,0,0,0,2027,62,62,62,0,2026,0,0,0,0,2027,1,0
202,10000,0,0,0,0,12,10000,10000,10000,0,11,0,0,0,0,12,0,0
0,1000,0,0,0,0,126,1000,1000,1000,0,125,0,0,0,0,126,0,0
100,100,0,0,0,0,1267,100,100,100,0,1266,0,0,0,0,1267,0,0
200,62,0,0,0,0,2043,62,62,62,0,2042,0,0,0,0,2043,1,0
202,10000,0,0,0,0,12,10000,10000,10000,0,11,0,0,0,0,12,0,0
0,1000,0,0,0,0,127,1000,1000,1000,0,126,0,0,0,0,127,0,0
100,100,0,0,0,0,1277,100,100,100,0,1276,0,0,0,0,1277,0,0
200,62,0,0,0,0,2059,62,62,62,0,2058,0,0,0,0,2059,1,0
202,10000,0,0,0,0,12,10000,10000,10000,0,11,0,0,0,0,12,0,0
0,1000,0,0,0,0,128,1000,1000,1000,0,127,0,0,0,0,128,0,0
100,100,0,0,0,0,1287,100,100,100,0,1286,0,0,0,0,1287,0,0
200,62,0,0,0,0,2076,62,62,62,0,2075,0,0,0,0,2076,1,0
202,10000,0,0,0,0,12,10000,10000,10000,0,11,0,0,0,0,12,0,0
0,1000,0,0,0,0,129,1000,1000,1000,0,128,0,0,0,0,129,0,0
100,100,0,0,0,0,1297,100,100,100,0,1296,0,0,0,0,1297,0,0
200,62,0,0,0,0,2092,62,62,62,0,2091,0,0,0,0,2092,1,0
202,10000,0,0,0,0,12,10000,10000,10000,0,11,0,0,0,0,12,0,0
0,1000,0,0,0,0,130,1000,1000,1000,0,129,0,0,0,0,130,0,0
100,100,0,0,0,0,1307,100,100,100,0,1306,0,0,0,0,1307,0,0
200,62,0,0,0,0,2108,62,62,62,0,2107,0,0,0,0,2108,1,0
202,10000,0,0,0,0,13,10000,10000,10000,0,12,0,0,0,0,13,0,0
0,1000,0,0,0,0,131,1000,1000,1000,0,130,0,0,0,0,131,0,0
100,100,0,0,0,0,1317,100,100,100,0,1316,0,0,0,0,1317,0,0
200,62,0,0,0,0,2124,62,62,62,0,2123,0,0,0,0,2124,1,0
202,10000,0,0,0,0,13,10000,10000,10000,0,12,0,0,0,0,13,0,0
0,1000,0,0,0,0,132,1000,1000,1000,0,131,0,0,0,0,132,0,0
100,100,0,0,0,0,1327,100,100,100,0,1326,0,0,0,0,1327,0,0
200,62,0,0,0,0,2140,62,62,62,0,2139,0,0,0,0,2140,1,0
202,10000,0,0,0,0,13,10000,10000,10000,0,12,0,0,0,0,13,0,0
0,1000,0,0,0,0,133,1000,1000,1000,0,132,0,0,0,0,133,0,0
100,100,0,0,0,0,1337,100,100,100,0,1336,0,0,0,0,1337,0,0
200,62,0,0,0,0,2156,62,62,62,0,2155,0,0,0,0,2156,1,0
202,10000,0,0,0,0,13,10000,10000,10000,0,12,0,0,0,0,13,0,0
0,1000,0,0,0,0,134,1000,1000,1000,0,133,0,0,0,0,134,0,0
100,100,0,0,0,0,1347,100,100,100,0,1346,0,0,0,0,1347,0,0
200,62,0,0,0,0,2172,62,62,62,0,2171,0,0,0,0,2172,1,0
202,10000,0,0,0,0,13,10000,10000,10000,0,12,0,0,0,0,13,0,0
0,1000,0,0,0,0,135,1000,1000,1000,0,134,0,0,0,0,135,0,0
100,100,0,0,0,0,1357,100,100,100,0,1356,0,0,0,0,1357,0,0
200,62,0,0,0,0,2188,62,62,62,0,2187,0,0,0,0,2188,1,0
202,10000,0,0,0,0,13,10000,10000,10000,0,12,0,0,0,0,13,0,0
0,1000,0,0,0,0,136,1000,1000,1000,0,135,0,0,0,0,136,0,0
100,100,0,0,0,0,1367,100,100,100,0,1366,0,0,0,0,1367,0,0
200,62,0,0,0,0,2205,62,62,62,0,2204,0,0,0,0,2205,1,0
202,10000,0,0,0,0,13,10000,10000,10000,0,12,0,0,0,0,13,0,0
0,1000,0,0,0,0,137,1000,1000,1000,0,136,0,0,0,0,137,0,0
100,100,0,0,0,0,1377,100,100,100,0,1376,0,0,0,0,1377,0,0
200,62,0,0,0,0,2221,62,62,62,0,2220,0,0,0,0,2221,1,0
202,10000,0,0,0,0,13,10000,10000,10000,0,12,0,0,0,0,13,0,0
0,1000,0,0,0,0,138,1000,1000,1000,0,137,0,0,0,0,138,0,0
100,100,0,0,0,0,1387,100,100,100,0,1386,0,0,0,0,1387,0,0
200,62,0,0,0,0,2237,62,62,62,0,2236,0,0,0,0,2237,1,0
202,10000,0,0,0,0,13,10000,10000,10000,0,12,0,0,0,0,13,0,0
0,1000,0,0,0,0,139,1000,1000,1000,0,138,0,0,0,0,139,0,0
100,100,0,0,0,0,1397,100,100,100,0,1396,0,0,0,0,1397,0,0
200,62,0,0,0,0,2253,62,62,62,0,2252,0,0,0,0,2253,1,0
202,10000,0,0,0,0,13,10000,10000,10000,0,12,0,0,0,0,13,0,0
0,1000,0,0,0,0,140,1000,1000,1000,0,139,0,0,0,0,140,0,0
100,100,0,0,0,0,1407,100,100,100,0,1406,0,0,0,0,1407,0,0
200,62,0,0,0,0,2269,62,62,62,0,2268,0,0,0,0,2269,1,0
202,10000,0,0,0,0,14,10000,10000,10000,0,13,0,0,0,0,14,0,0
0,1000,0,0,0,0,141,1000,1000,1000,0,140,0,0,0,0,141,0,0
100,100,0,0,0,0,1417,100,100,100,0,1416,0,0,0,0,1417,0,0
200,62,0,0,0,0,2285,62,62,62,0,2284,0,0,0,0,2285,1,0
202,10000,0,0,0,0,14,10000,10000,10000,0,13,0,0,0,0,14,0,0
0,1000,0,0,0,0,142,1000,1000,1000,0,141,0,0,0,0,142,0,0
100,100,0,0,0,0,1427,100,100,100,0,1426,0,0,0,0,1427,0,0
200,62,0,0,0,0,2301,62,62,62,0,2300,0,0,0,0,2301,1,0
202,10000,0,0,0,0,14,10000,10000,10000,0,13,0,0,0,0,14,0,0
0,1000,0,0,0,0,143,1000,1000,1000,0,142,0,0,0,0,143,0,0
100,100,0,0,0,0,1437,100,100,100,0,1436,0,0,0,0,1437,0,0
200,62,0,0,0,0,2317,62,62,62,0,2316,0,0,0,0,2317,1,0
202,10000,0,0,0,0,14,10000,10000,10000,0,13,0,0,0,0,14,0,0
0,1000,0,0,0,0,144,1000,1000,1000,0,143,0,0,0,0,144,0,0
100,100,0,0,0,0,1447,100,100,100,0,1446,0,0,0,0,1447,0,0
200,62,0,0,0,0,2334,62,62,62,0,2333,0,0,0,0,2334,1,0
202,10000,0,0,0,0,14,10000,10000,10000,0,13,0,0,0,0,14,0,0
0,1000,0,0,0,0,145,1000,1000,1000,0,144,0,0,0,0,145,0,0
100,100,0,0,0,0,1457,100,100,100,0,1456,0,0,0,0,1457,0,0
200,62,0,0,0,0,2350,62,62,62,0,2349,0,0,0,0,2350,1,0
202,10000,0,0,0,0,14,10000,10000,10000,0,13,0,0,0,0,14,0,0
0,1000,0,0,0,0,146,1000,1000,1000,0,145,0,0,0,0,146,0,0
100,100,0,0,0,0,1467,100,100,100,0,1466,0,0,0,0,1467,0,0
200,62,0,0,0,0,2366,62,62,62,0,2365,0,0,0,0,2366,1,0
202,10000,0,0,0,0,14,10000,10000,10000,0,13,0,0,0,0,14,0,0
0,1000,0,0,0,0,147,1000,1000,1000,0,146,0,0,0,0,147,0,0
100,100,0,0,0,0,1477,100,100,100,0,1476,0,0,0,0,1477,0,0
200,62,0,0,0,0,2382,62,62,62,0,2381,0,0,0,0,2382,1,0
202,10000,0,0,0,0,14,10000,10000,10000,0,13,0,0,0,0,14,0,0
0,1000,0,0,0,0,148,1000,1000,1000,0,147,0,0,0,0,148,0,0
100,100,0,0,0,0,1487,100,100,100,0,1486,0,0,0,0,1487,0,0
200,62,0,0,0,0,2398,62,62,62,0,2397,0,0,0,0,2398,1,0
202,10000,0,0,0,0,14,10000,10000,10000,0,13,0,0,0,0,14,0,0
0,1000,0,0,0,0,149,1000,1000,1000,0,148,0,0,0,0,149,0,0
100,100,0,0,0,0,1497,100,100,100,0,1496,0,0,0,0,1497,0,0
200,62,0,0,0,0,2414,62,62,62,0,2413,0,0,0,0,2414,1,0
202,10000,0,0,0,0,14,10000,10000,10000,0,13,0,0,0,0,14,0,0
0,1000,0,0,0,0,150,1000,1000,1000,0,149,0,0,0,0,150,0,0
100,100,0,0,0,0,1507,100,100,100,0,1506,0,0,0,0,1507,0,0
200,62,0,0,0,0,2430,62,62,62,0,2429,0,0,0,0,2430,1,0
202,10000,0,0,0,0,15,10000,10000,10000,0,14,0,0,0,0,15,0,0
0,1000,0,0,0,0,151,1000,1000,1000,0,150,0,0,0,0,151,0,0
100,100,0,0,0,0,1517,100,100,100,0,1516,0,0,0,0,1517,0,0
200,62,0,0,0,0,2447,62,62,62,0,2446,0,0,0,0,2447,1,0
202,10000,0,0,0,0,15,10000,10000,10000,0,14,0,0,0,0,15,0,0
0,1000,0,0,0,0,152,1000,1000,1000,0,151,0,0,0,0,152,0,0
100,100,0,0,0,0,1527,100,100,100,0,1526,0,0,0,0,1527,0,0
200,62,0,0,0,0,2463,62,62,62,0,2462,0,0,0,0,2463,1,0
202,10000,0,0,0,0,15,10000,10000,10000,0,14,0,0,0,0,15,0,0
0,1000,0,0,0,0,153,1000,1000,1000,0,152,0,0,0,0,153,0,0
100,100,0,0,0,0,1537,100,100,100,0,1536,0,0,0,0,1537,0,0
200,62,0,0,0,0,2479,62,62,62,0,2478,0,0,0,0,2479,1,0
202,10000,0,0,0,0,15,10000,10000,10000,0,14,0,0,0,0,15,0,0
0,1000,0,0,0,0,154,1000,1000,1000,0,153,0,0,0,0,154,0,0
100,100,0,0,0,0,1547,100,100,100,0,1546,0,0,0,0,1547,0,0
200,62,0,0,0,0,2495,62,62,62,0,2494,0,0,0,0,2495,1,0
202,10000,0,0,0,0,15,10000,10000,10000,0,14,0,0,0,0,15,0,0
0,1000,0,0,0,0,155,1000,1000,1000,0,154,0,0,0,0,155,0,0
100,100,0,0,0,0,1557,100,100,100,0,1556,0,0,0,0,1557,0,0
200,62,0,0,0,0,2511,62,62,62,0,2510,0,0,0,0,2511,1,0
202,10000,0,0,0,0,15,10000,10000,10000,0,14,0,0,0,0,15,0,0
0,1000,0,0,0,0,156,1000,1000,1000,0,155,0,0,0,0,156,0,0
100,100,0,0,0,0,1567,100,100,100,0,1566,0,0,0,0,1567,0,0
200,62,0,0,0,0,2527,62,62,62,0,2526,0,0,0,0,2527,1,0
202,10000,0,0,0,0,15,10000,10000,10000,0,14,0,0,0,0,15,0,0
0,1000,0,0,0,0,157,1000,1000,1000,0,156,0,0,0,0,157,0,0
100,100,0,0,0,0,1577,100,100,100,0,1576,0,0,0,0,1577,0,0
200,62,0,0,0,0,2543,62,62,62,0,2542,0,0,0,0,2543,1,0
202,10000,0,0,0,0,15,10000,10000,10000,0,14,0,0,0,0,15,0,0
0,1000,0,0,0,0,158,1000,1000,1000,0,157,0,0,0,0,158,0,0
100,100,0,0,0,0,1587,100,100,100,0,1586,0,0,0,0,1587,0,0
200,62,0,0,0,0,2559,62,62,62,0,2558,0,0,0,0,2559,1,0
202,10000,0,0,0,0,15,10000,10000,10000,0,14,0,0,0,0,15,0,0
0,1000,0,0,0,0,159,1000,1000,1000,0,158,0,0,0,0,159,0,0
100,100,0,0,0,0,1597,100,100,100,0,1596,0,0,0,0,1597,0,0
200,62,0,0,0,0,2576,62,62,62,0,2575,0,0,0,0,2576,1,0
202,10000,0,0,0,0,15,10000,10000,10000,0,14,0,0,0,0,15,0,0
0,1000,0,0,0,0,160,1000,1000,1000,0,159,0,0,0,0,160,0,0
100,100,0,0,0,0,1607,100,100,100,0,1606,0,0,0,0,1607,0,0
200,62,0,0,0,0,2592,62,62,62,0,2591,0,0,0,0,2592,1,0
202,10000,0,0,0,0,16,10000,10000,10000,0,15,0,0,0,0,16,0,0
0,1000,0,0,0,0,161,1000,1000,1000,0,160,0,0,0,0,161,0,0
100,100,0,0,0,0,1617,100,100,100,0,1616,0,0,0,0,1617,0,0
200,62,0,0,0,0,2608,62,62,62,0,2607,0,0,0,0,2608,1,0
202,10000,0,0,0,0,16,10000,10000,10000,0,15,0,0,0,0,16,0,0
0,1000,0,0,0,0,162,1000,1000,1000,0,161,0,0,0,0,162,0,0
100,100,0,0,0,0,1627,100,100,100,0,1626,0,0,0,0,1627,0,0
200,62,0,0,0,0,2624,62,62,62,0,2623,0,0,0,0,2624,1,0
202,10000,0,0,0,0,16,10000,10000,10000,0,15,0,0,0,0,16,0,0
0,1000,0,0,0,0,163,1000,1000,1000,0,162,0,0,0,0,163,0,0
100,100,0,0,0,0,1637,100,100,100,0,1636,0,0,0,0,1637,0,0
200,62,0,0,0,0,2640,62,62,62,0,2639,0,0,0,0,2640,1,0
202,10000,0,0,0,0,16,10000,10000,10000,0,15,0,0,0,0,16,0,0
0,1000,0,0,0,0,164,1000,1000,1000,0,163,0,0,0,0,164,0,0
100,100,0,0,0,0,1647,100,100,100,0,1646,0,0,0,0,1647,0,0
200,62,0,0,0,0,2656,62,62,62,0,2655,0,0,0,0,2656,1,0
202,10000,0,0,0,0,16,10000,10000,10000,0,15,0,0,0,0,16,0,0
0,1000,0,0,0,0,165,1000,1000,1000,0,164,0,0,0,0,165,0,0
100,100,0,0,0,0,1657,100,100,100,0,1656,0,0,0,0,1657,0,0
200,62,0,0,0,0,2672,62,62,62,0,2671,0,0,0,0,2672,1,0
202,10000,0,0,0,0,16,10000,10000,10000,0,15,0,0,0,0,16,0,0
0,1000,0,0,0,0,166,1000,1000,1000,0,165,0,0,0,0,166,0,0
100,100,0,0,0,0,1667,100,100,100,0,1666,0,0,0,0,1667,0,0
200,62,0,0,0,0,2688,62,62,62,0,2687,0,0,0,0,2688,1,0
202,10000,0,0,0,0,16,10000,10000,10000,0,15,0,0,0,0,16,0,0
0,1000,0,0,0,0,167,1000,1000,1000,0,166,0,0,0,0,167,0,0
100,100,0,0,0,0,1677,100,100,100,0,1676,0,0,0,0,1677,0,0
200,62,0,0,0,0,2705,62,62,62,0,2704,0,0,0,0,2705,1,0
202,10000,0,0,0,0,16,10000,10000,10000,0,15,0,0,0,0,16,0,0
0,1000,0,0,0,0,168,1000,1000,1000,0,167,0,0,0,0,168,0,0
100,100,0,0,0,0,1687,100,100,100,0,1686,0,0,0,0,1687,0,0
200,62,0,0,0,0,2721,62,62,62,0,2720,0,0,0,0,2721,1,0
